Date,Price,Social Dominance,Social Volume,Twitter Followers,Active social users (Telegram),Twitter Followers 24h,Twitter Followers 7d
2018-12-25T00:00:00.000Z,131.865627374,13.318895587971754,26500,437186,19829,250,464
2018-12-26T00:00:00.000Z,131.865627374,13.318895587971754,26500,437186,19829,81,464
2018-12-27T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,-157,-360
2018-12-28T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,-330,-360
2018-12-29T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,209,-360
2018-12-30T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,206,-360
2018-12-31T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,-816,-360
2019-01-01T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,414,-360
2019-01-02T00:00:00.000Z,155.047677215,14.264649081536307,26919,436826,19082,114,-360
2019-01-03T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,62,820
2019-01-04T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,-98,820
2019-01-05T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,588,820
2019-01-06T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,252,820
2019-01-07T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,202,820
2019-01-08T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,-159,820
2019-01-09T00:00:00.000Z,150.750390899,17.923209861675815,40094,437646,24080,-27,820
2019-01-10T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,276,1730
2019-01-11T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,26,1730
2019-01-12T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,383,1730
2019-01-13T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,188,1730
2019-01-14T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,192,1730
2019-01-15T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,42,1730
2019-01-16T00:00:00.000Z,123.555052547,14.741906584129095,29068,439376,69056,623,1730
2019-01-17T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,204,432
2019-01-18T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,74,432
2019-01-19T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,198,432
2019-01-20T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,123,432
2019-01-21T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,21,432
2019-01-22T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,8,432
2019-01-23T00:00:00.000Z,117.452609248,13.545625393420366,19364,439808,26553,-196,432
2019-01-24T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,-19,-59
2019-01-25T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,-45,-59
2019-01-26T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,-146,-59
2019-01-27T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,160,-59
2019-01-28T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,47,-59
2019-01-29T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,-159,-59
2019-01-30T00:00:00.000Z,108.90753982,11.663177598391643,20090,439749,20253,103,-59
2019-01-31T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,-226,-141
2019-02-01T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,32,-141
2019-02-02T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,-13,-141
2019-02-03T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,128,-141
2019-02-04T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,-73,-141
2019-02-05T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,102,-141
2019-02-06T00:00:00.000Z,104.919289868,11.3154960251327,17723,439608,21910,-91,-141
2019-02-07T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-327,-652
2019-02-08T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-65,-652
2019-02-09T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-16,-652
2019-02-10T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-61,-652
2019-02-11T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,132,-652
2019-02-12T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-266,-652
2019-02-13T00:00:00.000Z,122.553602552,12.279399270738647,19333,438956,20746,-49,-652
2019-02-14T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,279,115
2019-02-15T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,-147,115
2019-02-16T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,197,115
2019-02-17T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,116,115
2019-02-18T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,132,115
2019-02-19T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,1,115
2019-02-20T00:00:00.000Z,149.554343958,16.27804071667151,26933,439071,22073,-463,115
2019-02-21T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,191,783
2019-02-22T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,26,783
2019-02-23T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,300,783
2019-02-24T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,95,783
2019-02-25T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,-375,783
2019-02-26T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,359,783
2019-02-27T00:00:00.000Z,136.138953278,14.89627689537427,22656,439854,22979,187,783
2019-02-28T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,57,580
2019-03-01T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,287,580
2019-03-02T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,79,580
2019-03-03T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,123,580
2019-03-04T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,1,580
2019-03-05T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,1,580
2019-03-06T00:00:00.000Z,138.789354083,13.130641807736275,17549,440434,22478,32,580
2019-03-07T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,19,176
2019-03-08T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,33,176
2019-03-09T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,11,176
2019-03-10T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,83,176
2019-03-11T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,-95,176
2019-03-12T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,78,176
2019-03-13T00:00:00.000Z,133.263076226,12.142268195979444,18959,440610,22063,47,176
2019-03-14T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,-220,-139
2019-03-15T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,-116,-139
2019-03-16T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,311,-139
2019-03-17T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,97,-139
2019-03-18T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,-109,-139
2019-03-19T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,-24,-139
2019-03-20T00:00:00.000Z,140.68636173,11.74559326297845,16673,440471,22180,-78,-139
2019-03-21T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,176,7
2019-03-22T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,22,7
2019-03-23T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,95,7
2019-03-24T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,94,7
2019-03-25T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,-111,7
2019-03-26T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,97,7
2019-03-27T00:00:00.000Z,140.988157542,11.233624642539585,16307,440478,21770,-366,7
2019-03-28T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,105,301
2019-03-29T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,-70,301
2019-03-30T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,167,301
2019-03-31T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,99,301
2019-04-01T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,-57,301
2019-04-02T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,29,301
2019-04-03T00:00:00.000Z,161.431760954,11.818797013559353,20776,440779,23509,28,301
2019-04-04T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,21,369
2019-04-05T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,38,369
2019-04-06T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,96,369
2019-04-07T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,98,369
2019-04-08T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,-75,369
2019-04-09T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,78,369
2019-04-10T00:00:00.000Z,177.337476528,11.977801611220942,20488,441148,23033,113,369
2019-04-11T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,-34,17
2019-04-12T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,-81,17
2019-04-13T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,101,17
2019-04-14T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,39,17
2019-04-15T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,-66,17
2019-04-16T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,-41,17
2019-04-17T00:00:00.000Z,166.950761576,11.39801607436929,16370,441165,23009,99,17
2019-04-18T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,-40,366
2019-04-19T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,110,366
2019-04-20T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,58,366
2019-04-21T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,67,366
2019-04-22T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,33,366
2019-04-23T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,106,366
2019-04-24T00:00:00.000Z,165.82609059,11.379385636179881,20134,441531,27250,32,366
2019-04-25T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,-69,-38
2019-04-26T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,93,-38
2019-04-27T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,-72,-38
2019-04-28T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,58,-38
2019-04-29T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,17,-38
2019-04-30T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,-94,-38
2019-05-01T00:00:00.000Z,160.818344256,10.33946398713033,16822,441493,28839,29,-38
2019-05-02T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,150,301
2019-05-03T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,43,301
2019-05-04T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,-63,301
2019-05-05T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,61,301
2019-05-06T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,70,301
2019-05-07T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,-1,301
2019-05-08T00:00:00.000Z,170.948168196,11.477075622586439,20496,441794,25790,41,301
2019-05-09T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,25,378
2019-05-10T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,51,378
2019-05-11T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,24,378
2019-05-12T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,114,378
2019-05-13T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,-4,378
2019-05-14T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,60,378
2019-05-15T00:00:00.000Z,247.153065441,12.687767147493085,33409,442172,29578,108,378
2019-05-16T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,146,723
2019-05-17T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,44,723
2019-05-18T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,107,723
2019-05-19T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,38,723
2019-05-20T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,95,723
2019-05-21T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,67,723
2019-05-22T00:00:00.000Z,244.698911619,12.03117483636367,28878,442895,26429,226,723
2019-05-23T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,26,280
2019-05-24T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,-6,280
2019-05-25T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,-17,280
2019-05-26T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,116,280
2019-05-27T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,85,280
2019-05-28T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,54,280
2019-05-29T00:00:00.000Z,269.455701828,9.357529820977643,19581,443175,32401,22,280
2019-05-30T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,66,150
2019-05-31T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,-32,150
2019-06-01T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,40,150
2019-06-02T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,86,150
2019-06-03T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,15,150
2019-06-04T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,27,150
2019-06-05T00:00:00.000Z,247.051016639,10.026004499676104,18995,443325,103180,-52,150
2019-06-06T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,-124,-86
2019-06-07T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,-262,-86
2019-06-08T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,-16,-86
2019-06-09T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,95,-86
2019-06-10T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,59,-86
2019-06-11T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,62,-86
2019-06-12T00:00:00.000Z,260.913515345,8.490772060377138,14173,443239,78651,100,-86
2019-06-13T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,-2,418
2019-06-14T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,-19,418
2019-06-15T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,72,418
2019-06-16T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,118,418
2019-06-17T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,105,418
2019-06-18T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,55,418
2019-06-19T00:00:00.000Z,269.43179794,7.770756857307695,18275,443657,24692,89,418
2019-06-20T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,2,655
2019-06-21T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,176,655
2019-06-22T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,128,655
2019-06-23T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,114,655
2019-06-24T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,91,655
2019-06-25T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,67,655
2019-06-26T00:00:00.000Z,336.959911227,8.640573937558708,27710,444312,27128,77,655
2019-06-27T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,210,779
2019-06-28T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,110,779
2019-06-29T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,98,779
2019-06-30T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,147,779
2019-07-01T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,138,779
2019-07-02T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,52,779
2019-07-03T00:00:00.000Z,303.099965055,6.091993320612215,19149,445091,25707,24,779
2019-07-04T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,56,644
2019-07-05T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,76,644
2019-07-06T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,54,644
2019-07-07T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,119,644
2019-07-08T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,116,644
2019-07-09T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,100,644
2019-07-10T00:00:00.000Z,290.002318276,6.732370763826537,18484,445735,24595,123,644
2019-07-11T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,108,468
2019-07-12T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,36,468
2019-07-13T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,95,468
2019-07-14T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,81,468
2019-07-15T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,81,468
2019-07-16T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,26,468
2019-07-17T00:00:00.000Z,211.484962906,7.92234025819907,18925,446203,29543,41,468
2019-07-18T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,52,215
2019-07-19T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,28,215
2019-07-20T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,52,215
2019-07-21T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,33,215
2019-07-22T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,0,215
2019-07-23T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,27,215
2019-07-24T00:00:00.000Z,217.046368323,6.718408366800902,15645,446418,23076,23,215
2019-07-25T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,10,755
2019-07-26T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,33,755
2019-07-27T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,1,755
2019-07-28T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,22,755
2019-07-29T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,12,755
2019-07-30T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,103,755
2019-07-31T00:00:00.000Z,218.654145766,7.232329161213097,14505,447173,23256,574,755
2019-08-01T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,157,344
2019-08-02T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,58,344
2019-08-03T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,44,344
2019-08-04T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,25,344
2019-08-05T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,26,344
2019-08-06T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,9,344
2019-08-07T00:00:00.000Z,226.391007833,7.1130814216611205,14329,447517,24101,25,344
2019-08-08T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,13,120
2019-08-09T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,60,120
2019-08-10T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,44,120
2019-08-11T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,-12,120
2019-08-12T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,30,120
2019-08-13T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,-17,120
2019-08-14T00:00:00.000Z,186.60774116,6.852794767018828,14048,447637,23972,2,120
2019-08-15T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,11,141
2019-08-16T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,50,141
2019-08-17T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,27,141
2019-08-18T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,42,141
2019-08-19T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,14,141
2019-08-20T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,2,141
2019-08-21T00:00:00.000Z,186.891630451,6.879834092081182,12783,447778,19580,-5,141
2019-08-22T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,37,163
2019-08-23T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,35,163
2019-08-24T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,56,163
2019-08-25T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,-6,163
2019-08-26T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,24,163
2019-08-27T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,43,163
2019-08-28T00:00:00.000Z,173.88997343,6.447990287730577,11660,447941,22764,-26,163
2019-08-29T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,-16,48
2019-08-30T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,4,48
2019-08-31T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,24,48
2019-09-01T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,15,48
2019-09-02T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,5,48
2019-09-03T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,9,48
2019-09-04T00:00:00.000Z,175.992884274,6.554765197191147,10750,447989,19063,7,48
2019-09-05T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,3,-94
2019-09-06T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,-90,-94
2019-09-07T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,-3,-94
2019-09-08T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,13,-94
2019-09-09T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,-18,-94
2019-09-10T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,4,-94
2019-09-11T00:00:00.000Z,178.725492594,8.634469050063988,12768,447895,19258,-3,-94
2019-09-12T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,1,157
2019-09-13T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,-19,157
2019-09-14T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,18,157
2019-09-15T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,16,157
2019-09-16T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,38,157
2019-09-17T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,53,157
2019-09-18T00:00:00.000Z,211.393034896,11.384377372766565,16501,448052,22316,50,157
2019-09-19T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,11,159
2019-09-20T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,88,159
2019-09-21T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,32,159
2019-09-22T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,7,159
2019-09-23T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,20,159
2019-09-24T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,-13,159
2019-09-25T00:00:00.000Z,170.892695093,10.588018132781729,15459,448211,20387,14,159
2019-09-26T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,-35,-124
2019-09-27T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,-32,-124
2019-09-28T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,-20,-124
2019-09-29T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,-30,-124
2019-09-30T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,-29,-124
2019-10-01T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,18,-124
2019-10-02T00:00:00.000Z,180.710506299,7.8993875384508225,10395,448087,15407,4,-124
2019-10-03T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,49,-240
2019-10-04T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,35,-240
2019-10-05T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,39,-240
2019-10-06T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,-14,-240
2019-10-07T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,19,-240
2019-10-08T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,32,-240
2019-10-09T00:00:00.000Z,193.293257938,8.409269379918205,11704,447847,14306,-400,-240
2019-10-10T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,-25,-42
2019-10-11T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,-17,-42
2019-10-12T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,-20,-42
2019-10-13T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,-16,-42
2019-10-14T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,43,-42
2019-10-15T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,18,-42
2019-10-16T00:00:00.000Z,176.013511357,8.053936646373979,12023,447805,19054,-25,-42
2019-10-17T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,7,10
2019-10-18T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,-3,10
2019-10-19T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,-25,10
2019-10-20T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,-2,10
2019-10-21T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,35,10
2019-10-22T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,-12,10
2019-10-23T00:00:00.000Z,162.40278776,7.774162153155966,11700,447815,18109,10,10
2019-10-24T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,-24,134
2019-10-25T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,57,134
2019-10-26T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,5,134
2019-10-27T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,67,134
2019-10-28T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,14,134
2019-10-29T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,19,134
2019-10-30T00:00:00.000Z,184.692164388,6.770147546504711,11638,447949,19859,-4,134
2019-10-31T00:00:00.000Z,191.593841453,6.955718853923942,10272,447995,17250,15,46
2019-11-01T00:00:00.000Z,191.593841453,6.955718853923942,10272,447995,17250,3,46
